Product ID,Product Name,Category,Sub-Category,product_total_sales,product_total_profit,product_total_quantity
TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,Technology,Phones,2508.672,505.6542,14
OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,2491.28,563.816,21
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,2488.392,380.5776,36
FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,2487.759,410.352,15
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,2484.3,-78.078,38
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,2481.15,540.015,19
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,2450.16,630.468,29
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,2396.4,179.73,10
FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,2389.902,-4.44089209850063e-15,30
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,2389.125,336.375,34
TEC-AC-10000844,Logitech�Gaming G510s - Keyboard,Technology,Accessories,2362.722,676.5204,31
TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,2359.941,-447.9888,13
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,2339.982,-467.9964,3
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,2339.766,889.911,25
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,2330.65,-785.762,13
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,2300.66,485.004,40
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,2299.75,-172.9412,28
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,2298.114,-12.1329,39
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,2297.538,100.9746,19
TEC-PH-10002114,Xiaomi Mi3,Technology,Phones,2279.96,592.7896,4
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,2267.972,148.372,25
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,2264.892,569.422,50
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,2252.432,-119.119,15
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,2242.032,754.53,23
FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,2241.8675,-795.9725,26
TEC-PH-10000486,Plantronics HL10 Handset Lifter,Technology,Phones,2227.008,250.5384,24
TEC-PH-10002033,Konftel 250 Conference�phone�- Charcoal black,Technology,Phones,2221.596,324.6948,9
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,2221.56,476.6256,24
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,2207.956,231.6544,13
FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,2204.862,245.997,43
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,2200.464,-130.98,20
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,2191.68,569.8368,16
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,2185.951,283.7474,44
TEC-PH-10003811,Jabra Supreme Plus Driver Edition�Headset,Technology,Phones,2159.82,259.1784,22
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,2159.73,479.94,30
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,2157.834,699.3462,17
TEC-PH-10002680,Samsung Galaxy Note 3,Technology,Phones,2155.902,153.993,13
FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,2154.348,311.1836,14
FUR-TA-10002607,KI Conference Tables,Furniture,Tables,2140.878,-479.2164,44
TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,Technology,Phones,2116.688,211.6688,14
TEC-AC-10000990,Imation Bio 2GB USB�Flash Drive Imation�Corp,Technology,Accessories,2098.88,881.5296,16
FUR-TA-10002774,Laminate Occasional Tables,Furniture,Tables,2096.168,-206.5342,18
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,2064.228,-173.1288,24
TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,2063.14,299.875,21
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,2058.496,-529.76,19
TEC-PH-10000369,HTC One Mini,Technology,Phones,2041.038,317.4948,19
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables,2040.054,-115.3074,18
FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,2033.496,-456.7032,9
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,2032.35,-460.666,10
TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,2027.304,-339.7104,18
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,2022.272,872.1048,14
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,2018.702,10.2995,13
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,2015.84,314.975,18
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,1999.75,515.1356,29
TEC-PH-10002563,Adtran 1202752G1,Technology,Phones,1990.642,312.4552,18
TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,1979.88,593.964,12
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,1978.925,197.8925,39
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,1952.43,-74.3475,33
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,1947.177,413.649,20
OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,1946.7,374.22,13
TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,1945.258,145.2094,18
TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,Technology,Phones,1936.306,473.777,10
TEC-AC-10004659,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB,Technology,Accessories,1926.936,408.744,32
TEC-PH-10001580,Logitech Mobile Speakerphone P710e -�speaker phone,Technology,Phones,1916.716,241.6142,17
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,1913.13,587.133,18
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,1912.308,-68.1096,18
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,1909.8178,-78.1864,19
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,1903.84,276.0568,19
FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,1897.8102,-612.9387,31
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,1890.38,-131.107,39
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,1890.0,622.8,22
OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,1887.3,851.382,19
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,1876.524,397.7415,29
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,1875.034,-70.49,15
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,1857.252,414.918,20
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,1842.268,155.372,20
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,1830.148,80.98,30
TEC-PH-10001619,LG G3,Technology,Phones,1803.108,411.579,10
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,1799.82,497.9502,21
FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,1788.384,-22.3548,27
OFF-PA-10000418,Xerox 189,Office Supplies,Paper,1782.45,746.532,19
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,1776.048,207.024,40
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,1775.68,-228.6188,21
FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,1775.075,117.059,24
TEC-PH-10003963,GE 2-Jack Phone Line Splitter,Technology,Phones,1771.514,94.7554,11
FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,1770.54,-216.3138,29
OFF-ST-10001963,Tennsco Regal Shelving Units,Office Supplies,Storage,1764.534,-6.0846,18
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,1761.76,549.7635,23
FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,1757.266,-166.009,25
FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,1746.954,-246.3912,21
OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,1740.51,704.592,19
TEC-PH-10003273,AT&T TR1909W,Technology,Phones,1738.662,340.173,15
TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded�Headset,Technology,Phones,1727.064,129.5298,17
TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,1722.2,15.8,24
OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,1712.988,799.3944,32
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,1706.508,222.588,5
FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,1706.25,-1148.4375,15
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,1703.716,357.5404,33
OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,1696.986,756.2655,45
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,1690.822,360.962,20
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,1689.968,-114.6764,13
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,1686.904,-36.4736,18
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,1685.44,244.3888,18
TEC-PH-10004042,ClearOne Communications CHAT 70 OC�Speaker Phone,Technology,Phones,1685.294,273.4628,12
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,1679.888,59.996,15
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,1674.4,146.51,20
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,1665.804,178.479,25
FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,1646.918,-285.9484,12
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,1641.15,722.106,21
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,1636.864,375.9672,29
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,1635.796,-110.1328,22
TEC-PH-10002483,Motorola Moto X,Technology,Phones,1631.952,142.7958,6
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,1623.248,-343.0956,26
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,1619.82,-22.4975,5
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,1619.676,514.897,34
OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art,1617.948,448.164,44
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,1615.798,540.7324,21
TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,1614.6,165.6,28
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,1589.406,253.8392,31
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,1589.084,271.2402,13
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,1583.802,201.5748,24
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,1579.372,318.3616,26
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,1574.03,634.406,42
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,1573.908,562.3842,31
FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,1570.0776,-26.9724,30
OFF-PA-10000675,Xerox 1919,Office Supplies,Paper,1565.818,729.622,40
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,1555.75,632.2568,28
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,1545.816,362.4672,18
TEC-PH-10004536,Avaya 5420 Digital phone,Technology,Phones,1538.886,323.976,12
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,1524.532,53.0272,12
FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs,1501.898,254.8244,24
TEC-PH-10002645,LG G2,Technology,Phones,1499.97,-374.9925,5
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,1497.0,20.958,29
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,1489.334,255.3144,29
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,1474.308,-191.862,22
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,1473.2982,73.7154,18
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,1473.108,311.22,8
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,1469.16,-40.5768,26
TEC-PH-10002468,"Plantronics CS 50-USB -�headset�- Convertible, Monaural",Technology,Phones,1468.692,178.1469,13
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,1465.744,287.914,12
FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,1448.839,63.8929,19
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,1445.264,-24.496,24
TEC-PH-10004241,Nokia Lumia 1020,Technology,Phones,1439.968,143.9968,4
FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,1437.484,54.588,19
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,1436.232,-143.6232,12
OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,1434.65,619.3589,39
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,1431.944,46.3276,14
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,1427.683,-8.549,10
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,1426.8878,-20.293,32
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,1426.308,-12.792,50
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs,1420.504,229.3922,17
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,1409.718,554.889,30
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,1409.53,536.2212,52
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,1400.256,-179.6652,31
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,1399.8,429.7386,21
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,1396.442,-20.7332,28
TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines,1396.21,139.621,6
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,Technology,Phones,1394.95,362.687,5
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,1391.4,-55.656,4
TEC-PH-10004434,Cisco IP�Phone�7961G VoIP�phone�- Dark gray,Technology,Phones,1386.69,228.396,12
TEC-PH-10001750,Samsung Rugby III,Technology,Phones,1385.79,229.6452,24
OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,1383.081,381.2074,26
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,Technology,Machines,1379.92,648.5624,8
OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,1379.172,199.617,13
FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases,1368.262,-103.482,16
OFF-ST-10003656,Safco Industrial Wire Shelving,Office Supplies,Storage,1363.058,-126.7068,16
TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,1362.9,-19.47,3
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,1360.476,559.3068,18
OFF-EN-10002230,Airmail Envelopes,Office Supplies,Envelopes,1359.666,514.4909,19
TEC-PH-10001530,Plantronics Voyager Pro Legend,Technology,Phones,1359.534,173.0316,8
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,1343.916,463.971,11
FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,1341.522,-32.6508,22
TEC-PH-10001061,Apple iPhone 5C,Technology,Phones,1339.866,229.977,15
TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,1339.104,167.388,35
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,1329.9,345.774,13
FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,1324.8,201.825,31
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,1322.17,172.246,24
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,1320.57,542.901,30
FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,1320.228,362.7078,19
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,1320.166,417.0244,12
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders,1318.87,87.15,40
FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,1311.876,-42.1096,19
TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,1310.296,284.7374,11
FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,1304.128,-111.328,20
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,1296.028,-177.3512,6
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,1291.248,451.9368,26
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,1287.948,48.8532,12
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,1286.85,360.318,4
TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones,1283.538,154.8084,32
OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,1281.442,-108.5802,29
OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper,1279.08,547.6788,37
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,1268.922,106.0902,13
FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Furniture,Chairs,1268.696,73.194,7
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,1266.72,570.024,14
FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,1263.957,-56.3214,12
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,1259.58,134.955,10
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,1247.844,377.5528,17
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,1243.788,74.9931,27
FUR-CH-10003846,Hon Valutask Swivel Chairs,Furniture,Chairs,1242.054,139.3524,13
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,1240.04,259.1256,31
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,1233.412,524.5054,43
